JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455437.660683,13.923,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.006,Z,8.938,13.137,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.661331,13.934,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.007,Z,8.954,13.155,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.662002,13.993,0.010,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.007,Z,8.905,13.139,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.662662,13.971,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.007,Z,8.946,13.156,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.663333,13.946,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.007,Z,8.953,13.136,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.663993,13.943,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.008,Z,8.940,13.139,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.664641,13.949,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.008,Z,8.939,13.136,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.665313,13.923,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.008,Z,8.950,13.142,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.665961,13.959,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.008,Z,8.934,13.129,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.666609,13.947,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.009,Z,8.943,13.150,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.667269,13.953,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.009,Z,8.931,13.133,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.667998,13.950,0.010,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.009,Z,8.960,13.150,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.668657,13.936,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.010,Z,8.960,13.156,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.669329,13.921,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.010,Z,8.958,13.167,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.669988,13.935,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.010,Z,8.933,13.135,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.670637,13.931,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.011,Z,8.957,13.141,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.671296,13.930,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.011,Z,8.954,13.156,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.671944,13.928,0.008,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.011,Z,8.950,13.141,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.672604,13.966,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.012,Z,8.920,13.159,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.673252,13.972,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.012,Z,8.908,13.148,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.6739,13.964,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.013,Z,8.937,13.164,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.674549,13.969,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.013,Z,8.938,13.123,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.675197,13.922,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.013,Z,8.948,13.133,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.675856,13.936,0.008,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.014,Z,8.942,13.160,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.676505,13.985,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.014,Z,8.938,13.148,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.677176,13.959,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.015,Z,8.933,13.114,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.677824,13.942,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.015,Z,8.951,13.144,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.678472,14.008,0.010,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.016,Z,8.901,13.153,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.679201,13.930,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.016,Z,8.956,13.146,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.679873,13.951,0.010,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.017,Z,8.953,13.153,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.680509,13.932,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.017,Z,8.951,13.144,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.681157,13.945,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.018,Z,8.952,13.146,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.681817,13.925,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.018,Z,8.954,13.107,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.682477,13.946,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.019,Z,8.941,13.145,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.683137,13.969,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.019,Z,8.941,13.124,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.683785,13.988,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.020,Z,8.910,13.114,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.684444,13.930,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.020,Z,8.951,13.153,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.685093,13.960,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.021,Z,8.940,13.121,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.685752,13.894,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.022,Z,8.954,13.136,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.686412,13.945,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.022,Z,8.952,13.153,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.68706,13.941,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.023,Z,8.951,13.156,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.687731,13.929,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.023,Z,8.951,13.163,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.68838,14.010,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.024,Z,8.906,13.151,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.68912,13.948,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.025,Z,8.941,13.135,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.689769,14.039,0.010,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.025,Z,8.884,13.135,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.690428,13.924,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.026,Z,8.945,13.148,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.691065,13.961,0.010,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.027,Z,8.953,13.172,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.691713,13.924,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.027,Z,8.954,13.165,,VSX J205126.1+440523,AAVSO,STD,,,,
2455437.692373,13.926,0.009,,CV,BRIC,,000-BMC-653,3UC269-197727,2878GB,,0,1.028,Z,8.956,13.167,,VSX J205126.1+440523,AAVSO,STD,,,,
2455438.36804,15.033,0.029,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.525,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.36877,14.999,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.521,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.36949,15.037,0.018,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.499,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37022,15.050,0.021,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.537,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37090,15.117,0.049,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.724,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37095,15.012,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.509,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37167,15.001,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.513,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37240,15.069,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.509,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37313,15.053,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.519,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37375,15.114,0.048,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.728,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37384,15.018,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.522,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37457,15.026,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.522,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37530,15.023,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.526,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37602,15.000,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.500,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37660,15.202,0.052,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.730,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37675,15.070,0.021,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.529,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37747,15.035,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.514,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37819,15.055,0.028,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.529,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37892,15.052,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.506,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37943,15.104,0.048,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.728,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.37964,15.022,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.514,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38037,15.002,0.021,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.508,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38110,15.003,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.518,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38182,15.039,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.525,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38228,15.033,0.045,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.724,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38255,15.055,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.509,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38326,15.032,0.021,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.523,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38399,15.023,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.517,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38472,15.053,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.521,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38513,15.088,0.048,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.723,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38544,15.007,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.514,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38617,15.014,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.519,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38690,15.029,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.511,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38762,15.052,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.515,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38796,15.022,0.045,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.728,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38834,15.017,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.526,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38907,15.032,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.516,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.38979,15.005,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.517,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39052,15.058,0.018,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.522,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39081,15.159,0.072,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.727,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39125,15.070,0.021,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.516,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39197,15.070,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.496,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39270,15.036,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.530,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39341,15.011,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.522,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39366,15.072,0.047,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.727,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39414,15.040,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.535,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39487,15.018,0.028,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.518,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39559,15.064,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.502,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39632,15.080,0.030,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.515,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39649,15.141,0.051,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.731,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39794,15.027,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.500,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39934,15.063,0.047,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.729,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.39935,15.022,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.506,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.40078,15.038,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.506,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.40219,15.109,0.049,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.730,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.40220,15.030,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.499,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.40361,15.036,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.511,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.40502,15.095,0.048,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.730,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.40503,15.015,0.033,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.494,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.40646,15.055,0.030,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.510,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.40787,15.053,0.046,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.730,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.40787,15.050,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.506,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.40929,15.019,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.510,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.41071,15.020,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.502,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.41072,15.120,0.050,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.728,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.41213,15.016,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.505,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.41355,15.042,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.514,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.41356,14.996,0.045,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.731,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.41497,15.013,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.503,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.41639,15.010,0.030,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.512,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.41640,15.104,0.050,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.728,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.41780,15.032,0.019,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.509,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.41922,15.032,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.508,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.41925,15.051,0.047,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.725,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.42064,15.016,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.520,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.42206,15.004,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.515,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.42209,15.043,0.046,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.726,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.42347,15.001,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.517,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.42490,15.023,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.516,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.42493,15.011,0.045,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.728,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.42631,15.015,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.517,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.42773,15.025,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.521,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.42778,15.074,0.048,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.739,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.42914,15.024,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.506,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.43057,15.045,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.507,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.43063,15.051,0.046,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.725,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.43199,14.976,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.499,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.43340,15.028,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.509,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.43346,15.105,0.048,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.726,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.43483,15.022,0.019,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.507,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.43624,15.038,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.508,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.43631,15.025,0.045,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.727,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.43766,15.000,0.019,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.499,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.43907,15.010,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.519,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.43916,15.031,0.046,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.727,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.44050,14.976,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.515,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.44191,15.034,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.521,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455438.44199,15.024,0.045,,V,CMD,,ENSEMBLE,205139.9+440002,SKYMAP PRO,,0,,Z,,10.727,,VSX J205126.1+440523,BAA-VSS,STD,,,,
